Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2015-04-11 11:00:00","Torridon","MD/ND","989607","750","80","28","Creag Dubh- Sgurr nan Fhir Duibe","0.00","180.00","20.00","90","4 - Light Showers","1","70","20.00","0","0","-3.00","200","40","Moderate","Moderate","0","0.00","2","136","4","20","5","1","-1","0.00","Isothermic snowpack, new/old snow interface well bonded",
"2015-04-10 13:00:00","Torridon","MD/ND","965594","890","90","37","Coire an Laoigh - Beinn Eighe","6.00","90.00","5.00","5","0 - None","0","80","20.00","0","0","6.50","180","35","Low","Moderate","0","0.00","3","130","6","20","1","1","-1","0.00","Isothermal snowpack but dense.",
"2015-04-09 12:00:00","Torridon","MD/ND","220729","880","40","20","Beinn Liath Mhor Fannaich","6.00","200.00","20.00","0","0 - None","0","103","10.00","0","0","6.00","200","35","Low","Low","0","0.00","3","130","0","20","1","1","-1","0.00","Isothermic snowpack",
"2015-04-05 12:53:00","Torridon","CB/SH","967594","750","35","45","Coire an Laoigh","6.60","310.00","10.00","5","0 - None","0","85","3.00","0","0","7.50","270","9","Moderate","Moderate","0","0.00","3","130","-1","20","0","2","-1","0.00","Despite warm air temperatures shaded aspects remain firm underfoot. Recent debris observed from a cornice triggered full depth avalanche on an Easterly aspect on Beinn Damph, probably during night of 4th to 5th April.",
"2015-04-04 11:20:00","Torridon","CB SH","994607","510","110","25","East ridge, Creag Dhubh, Beinn Eighe.","6.00","90.00","5.00","100","2 - Trace","0","65","12.00","0","1","4.00","270","13","Moderate","Moderate","0","0.00","1","130","-1","20","0","2","-1","0.00","Stable isothermal snowpack at profile site.",
"2015-04-03 12:00:00","Torridon","CB SH","967594","740","40","35","Coire an Laoigh","0.80","40.00","5.00","100","2 - Trace","0","85","18.00","0","0","1.00","225","18","Considerable -","Moderate","0","0.20","1","130","-1","20","5","2","-1","0.00","Poor visibility above 400 metres. Rapidly rising freezing level as day progressed.",
"2015-04-02 12:00:00","Torridon","CB SH","932584","610","10","25","Coireag Dubh Mor","1.20","310.00","2.00","30","0 - None","0","140","23.00","0","0","-0.50","310","3","Considerable -","Moderate","2011","0.60","3","130","-1","20","5","1","-1","-1.30","Profile not to ground. Deep drifts in sheltered locations on SE aspects. Large accumulations of poorly bonded graupel evident in many places.",
"2015-03-28 11:30:00","Torridon","CB/SC","786426","750","360","15","Bealach na Ba mast","3.60","260.00","30.00","100","4 - Light Showers","0","80","3.00","0","0","2.40","250","55","Moderate","Considerable +","0","0.00","2","130","-1","12","0","2","-1","0.00","Rain has penetrated the surface layer at 750 metre stabilising the snowpack at this height but at higher elevations windslab continues to accumulate.",
"2015-03-27 11:55:00","Torridon","CB/SC","966594","740","45","35","Coire an Laoigh","0.80","45.00","5.00","70","0 - None","1","125","20.00","0","0","0.00","240","30","Considerable +","Considerable +","2031","0.00","3","126","-1","12","0","1","-1","0.00","Recent debris from 2 slab avalanches observed on E aspect at 900m. Easy shear during field observations on NE aspect at 740m.",
"2015-03-21 13:00:00","Torridon","GM","929583","690","80","20","Laithach","1.70","0.00","0.00","10","0 - None","0","120","0.00","0","0","0.00","135","5","Low","Low","0","0.80","1","122","0","12","0","-1","-1","0.00","Stable snowpack",
"2015-03-20 11:30:00","Torridon","AC/GM","968592","715","55","25","Bein Eighe","2.30","270.00","10.00","100","0 - None","0","40","5.00","0","1","2.80","315","30","Low","Low","0","0.00","2","122","0","12","0","2","-1","0.00","",
"2015-03-14 10:55:00","Torridon","CB/AC","993607","560","99","35","Creag Dhubh, Beinn Eighe","3.70","172.00","5.00","20","0 - None","0","80","3.00","0","0","0.90","158","8","Low","Low","0","0.00","3","122","0","10","0","1","-1","0.00","A stable moist snowpack with a significant surface melt freeze crust.",
"2015-03-13 12:45:00","Torridon","CB/AC","140764","580","68","40","Meall an t' Sithe","3.70","192.00","5.00","15","0 - None","0","80","2.00","0","0","0.30","248","3","Low","Low","0","0.00","1","122","0","10","0","1","-1","0.00","A stable snowpack with a considerable surface melt freeze crust. The snowpack remains moist at depth.",
"2015-03-07 11:46:00","Torridon","MD","141765","590","80","35","Meall an t' Sithe","6.50","220.00","35.00","100","0 - None","0","85","25.00","0","1","5.80","220","60","Moderate","Low","1021","0.00","0","122","0","10","0","2","-1","0.00","isothermal and moist",
"2015-03-06 11:20:00","Torridon","MD.AC","969592","725","20","30","Coire an Laoigh - Beinn Eighe","2.00","80.00","40.00","100","0 - None","0","125","15.00","0","1","2.30","202","55","Moderate","Considerable -","0","0.00","1","122","0","10","0","2","-1","0.00","Isothermic - dense but wet",
"2015-02-28 12:20:00","Torridon","CB/AC","968593","700","32","35","Coire an Laoigh, Beinn Eighe","0.90","245.00","10.00","100","4 - Light Showers","0","130","8.00","0","0","0.90","225","41","Considerable -","Considerable -","0","0.00","2","122","4","8","0","1","-1","0.00","Isothermal snowpack low to mid levels. Variable wind direction at snow profile site.",
"2015-02-27 10:06:00","Torridon","AC ","982637","670","30","35","Meall a Ghiuthais","-0.20","170.00","5.00","90","2 - Trace","1","150","11.00","0","0","-0.70","225","33","Considerable -","Considerable -","0","0.40","2","118","2","8","5","1","-1","-0.60","Deep localised drifts of fresh windslab.",
"2015-02-21 11:50:00","Torridon","AC ","967594","810","108","35","Coire an Laoigh, Beinn Eighe","-1.00","280.00","10.00","100","2 - Trace","1","78","20.00","0","0","-3.00","295","20","Moderate","Moderate","0","0.60","3","116","2","8","5","1","-1","-1.20","",
"2015-02-20 11:30:00","Torridon","AC/AC","938596","560","186","27","Sail Mhor, Beinn Eighe","-0.10","294.00","10.00","90","0 - None","0","65","11.00","0","0","-3.50","248","28","Moderate","Moderate","0","0.50","1","114","4","8","0","1","-1","0.20","Isothermal snowpack.",
"2015-02-19 11:40:00","Torridon","AC/AC","913568","560","55","25","Tuill Bhain, Mullach an Rathain","1.80","150.00","10.00","100","2 - Trace","0","51","15.00","0","0","-1.00","225","39","Moderate","Moderate","0","0.10","1","110","2","8","0","1","-1","0.20","isothermic snow pack at snow pit site but spindrift observed on summit ridges",
"2015-02-18 11:30:00","Torridon","AC","995635","500","60","25","NE side of Leathad Buidhe","7.00","240.00","35.00","100","0 - None","0","64","12.00","0","1","3.00","225","-1","Low","Moderate","0","0.00","1","-1","-1","8","0","2","-1","-0.20","very windy day, this is about as high as you could go safely",
"2015-02-17 11:20:00","Torridon","AC/SA","777424","700","130","26","twin burns near summit of Sgurr a'Chaorachain","-1.00","270.00","25.00","100","","0","84","5.00","0","0","-1.00","270","43","Low","Low","0","0.00","2","-1","-1","8","0","2","1","-0.20","",
"2015-02-16 11:50:00","Torridon","AC/SA","860593","570","60","28","Beinn Alligin, Coire nan Laogh, Tom na Gruagaich","-1.00","325.00","-1.00","100","4 - Light Showers","1","80","4.00","0","0","-2.00","337","33","Moderate","Moderate","0","0.00","2","-1","4","8","0","2","2","-1.00","Isothermal snow pack",
"2015-02-15 11:40:00","Torridon","AC/SA","992608","600","40","28","South-East Coire of Creag Dhubh","4.20","170.00","10.00","80","0 - None","0","90","1.00","0","0","2.00","180","44","Low","Moderate","0","0.00","1","-1","-1","8","0","1","-1","-1.00","Isothermal snow pack",
"2015-02-14 11:20:00","Torridon","CB","968593","740","20","31","Coire an Laoigh","1.10","80.00","2.00","0","0 - None","0","120","0.00","0","0","0.80","90","21","Low","Moderate","0","1.60","3","126","-1","6","10","2","-1","-1.60","Below a very thin surface crust there is a steep temperature gradient and well developed faceted grains; worth bearing in mind in view of heavy snowfall forecast for Sunday night.",
"2015-02-13 12:00:00","Torridon","CB/AC","928587","670","20","32","Coireag Dubh Mor","1.00","120.00","5.00","100","0 - None","0","100","12.00","0","0","-0.20","135","18","Low","Moderate","0","0.00","2","126","-1","6","0","1","-1","0.00","Stable well bonded snow at profile site.",
"2015-02-07 11:00:00","Torridon","AC/AC","973594","550","30","31","Coire an Laoigh, Beinn Eighe","5.30","0.00","0.00","70","0 - None","0","160","24.00","0","0","1.00","338","17","Moderate","Moderate","0","0.60","1","126","0","6","5","1","-1","0.00","",
"2015-02-06 11:26:00","Torridon","AC/AC","934576","650","122","35","Toll a'Meitheach, Liathach","0.30","0.00","0.00","100","","0","180","15.00","0","0","0.00","292","13","Moderate","Moderate","8021","0.40","1","126","-1","6","0","1","-1","0.00","",
