Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2016-04-16 13:00:00","Creag Meagaidh","WS","472895","780","138","28","Cairn Liath, Na Cnapanan","0.50","360.00","10.00","30","4 - Light Showers","1","200","5.00","0","0","-5.00","360","19","Low","Moderate","0","0.10","2","296","0","20","0","2","0","-0.10","newest deposits rapidly rounding out - good bonding to underlying old refrozen snowpack",
"2016-04-15 13:00:00","Creag Meagaidh","WS","452895","760","90","30","Towards Boundary Wall Gully","-1.20","45.00","7.00","75","4 - Light Showers","1","100","5.00","0","0","-5.00","45","26","Moderate","Moderate","0","0.60","4","293","0","20","0","1","0","-1.20","",
"2016-04-14 12:30:00","Creag Meagaidh","TR","453897","760","160","32","Approach slopes to the Min Window","2.00","350.00","10.00","90","2 - Trace","0","73","7.00","0","0","-2.00","350","10","Low","Moderate","0","0.00","2","291","0","20","0","1","1","0.00","Trace/dusting of new snow. Well-established spring snowpack.",
"2016-04-13 12:45:00","Creag Meagaidh","TR","455876","860","150","28","Sron a Ghoire - re-entrant","1.00","50.00","25.00","100","4 - Light Showers","1","52","8.00","0","0","-1.00","50","35","Moderate","Low","0","0.40","2","288","0","20","0","1","2","0.00","Only localised accumulations of new snow.",
"2016-04-12 13:10:00","Creag Meagaidh","TR","432880","740","10","32","Easy Gully. Coire Ardair.","4.00","90.00","20.00","95","2 - Trace","0","80","23.00","0","0","1.00","90","29","Low","Moderate","0","0.00","1","286","0","20","0","2","1","0.00","Re-frozen thin crust over old wet grains above 950m, moist but stable coarse-grained snow at lower altitudes. ",
"2016-04-11 13:35:00","Creag Meagaidh","TR","425852","810","95","37","An Cearcallach","4.50","95.00","15.00","70","0 - None","0","72","15.00","0","0","2.00","95","25","Moderate","Moderate","0","0.00","2","108","0","20","0","2","2","0.00","Recent cornice debris in Coire nan Gall and Coire Dubh.",
"2016-04-10 13:25:00","Creag Meagaidh","TR","437857","770","100","31","Coire Choile Rais.","3.50","90.00","10.00","80","2 - Trace","0","66","20.00","0","0","1.00","90","15","Moderate","Moderate","0","0.00","2","106","2","20","0","2","2","0.00","Glide cracks widening again and buckling noted at a few well known full depth avalanche locations - mainly East aspects below 800m. Trace of new snow overnight.",
"2016-04-09 12:45:00","Creag Meagaidh","TR/SR","462902","920","350","47","Shark's Fin Gully, Carn Liath plateau.","1.00","175.00","10.00","60","4 - Light Showers","1","70","20.00","0","0","-1.00","170","15","Moderate","Moderate","0","0.20","3","102","4","20","0","1","2","-0.20","Trace of drifting at higher altitudes. Surface wet snow instability on sun-exposed aspects later.",
"2016-04-08 12:55:00","Creag Meagaidh","TR","442895","790","95","28","Lifa Gully, Coire Chriochairein","2.00","200.00","5.00","95","2 - Trace","0","66","10.00","0","1","0.00","225","10","Moderate","Considerable -","0","0.00","1","100","2","20","0","1","2","0.00","Pulses of occasional light rain later. Isothermal snowpack.",
"2016-04-07 13:10:00","Creag Meagaidh","TR","454880","850","85","30","Bealach a Ghoire. Sron a Ghoire","2.00","300.00","15.00","100","4 - Light Showers","1","81","20.00","0","0","1.00","300","20","Moderate","Moderate","0","1.00","2","96","4","20","0","2","2","-1.00","Some drifting above 850m. Rise in temp late morning and rain. Cornice collapsed observed across in Coire Chriochairein at 1230hrs.",
"2016-04-06 13:20:00","Creag Meagaidh","TR","442892","890","85","40","E shoulder of Stob Poite Coire Ardair","0.00","270.00","30.00","75","6 - Snow Showers","1","47","15.00","0","0","-2.00","270","25","Moderate","Moderate","0","0.50","1","90","6","20","0","1","2","-0.50","Observations difficult in blustery conditions. New snow rounding quickly between showers.",
"2016-04-05 13:15:00","Creag Meagaidh","TR","435859","910","80","36","Meall Coire Choille Rais","2.00","280.00","10.00","100","4 - Light Showers","1","64","20.00","0","1","1.00","280","10","Moderate","Considerable -","0","0.00","2","86","4","20","0","2","2","0.00","Some new snow above 1050m with a little drifting. Thawing, coarse-grained snowpack at lower altitudes.",
