Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2017-04-02 13:00:00","Creag Meagaidh","WS","453898","800","130","30","Below Min Window","3.20","200.00","10.00","30","","0","42","8.00","0","0","-1.00","220","18","Low","Low","0","0.00","2","204","0","20","0","2","0","0.00","Snow patch only - surface layer moistening in sun",
"2017-04-01 12:20:00","Creag Meagaidh","TR","432882","720","90","30","Below Staghorn Gully, Coire Ardair","5.50","270.00","5.00","60","0 - None","0","53","20.00","0","1","1.80","240","15","Low","Low","0","0.00","1","204","0","20","0","2","0","0.00","Moist isothermal snowpack. Snow cover in full recession up the hill during the sustained thaw.",
"2017-03-31 13:30:00","Creag Meagaidh","WS/TR","475898","800","80","30","Cairn Liath, Shepherds crook","5.00","200.00","10.00","100","","0","35","12.00","0","1","4.00","180","29","Low","Low","0","0.00","1","204","0","12","0","2","0","0.00","Patches only above 800",
"2017-03-30 12:05:00","Creag Meagaidh","TR","437856","760","90","32","Meall Coire Choile Rais","7.00","225.00","20.00","100","0 - None","0","77","14.00","0","1","4.00","225","25","Low","Low","0","0.00","1","204","0","12","0","2","0","0.00","Moist surface layer after rain. Patchy cover.",
"2017-03-29 11:59:00","Creag Meagaidh","WS","453899","850","140","30","Below Min Window","3.80","160.00","10.00","100","0 - None","0","45","12.00","0","0","2.00","160","18","Low","Low","0","0.00","2","204","0","12","0","2","0","0.00","",
"2017-03-28 14:27:00","Creag Meagaidh","WS","458885","750","30","30","Sron a Ghoire NE Gullies","5.20","180.00","2.00","5","0 - None","0","60","12.00","0","0","1.00","180","6","Low","Low","0","0.00","1","204","0","12","0","2","0","0.00","snowpack isothermal",
"2017-03-27 14:14:00","Creag Meagaidh","TR","499913","790","88","25","Coire Dubh","12.20","180.00","5.00","0","0 - None","0","61","11.00","0","0","7.00","180","10","Low","Low","0","0.00","1","204","0","12","0","2","0","0.00","Isothermal snowpack in this location. Noticeable snow loss on sun-exposed slopes. Cornices remain a threat.",
"2017-03-26 13:35:00","Creag Meagaidh","TR","436876","840","15","33","Below Bellevue Buttress, Coire Ardair.","3.60","170.00","5.00","0","0 - None","0","88","17.00","0","0","8.00","170","10","Moderate","Moderate","0","0.80","2","204","0","12","0","1","0","-1.10","Firm but clean shears in colder old snow in shaded area. Moist soft snow on sun-affected slopes. Weak, moist cornices above some lee slopes. Very warm in the sun in the afternoon.",
"2017-03-25 11:00:00","Creag Meagaidh","Cube","517926","720","10","20","Carn Dubh, Glen Shirra","5.90","0.00","0.00","10","0 - None","0","95","5.00","0","0","4.80","235","25","Moderate","Moderate","0","0.10","1","204","0","12","0","1","0","0.00","",
"2017-03-24 13:08:00","Creag Meagaidh","WS","392851","800","80","30","Beinn a Chaorainn","1.20","220.00","10.00","80","0 - None","0","45","20.00","0","0","0.00","220","16","Moderate","Moderate","0","1.00","1","204","0","12","0","2","0","-0.80","moist and softening surface layers ",
"2017-03-23 13:25:00","Creag Meagaidh","KM","436857","835","60","25","Meall Coire Choille-rais: SE slopes","0.00","130.00","5.00","100","0 - None","0","250","8.00","0","0","-3.00","148","9","Considerable -","Considerable -","4400","1.40","2","204","0","12","0","1","0","-1.40","Failures at 14cm (easy), 23cm (easy/mod) and 37cm (moderate).",
