Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2012-04-08 13:00:00","Glencoe","PM","258506","910","90","34","Meall a Bhuiridh","3.10","230.00","15.00","100","","0","60","10.00","","0","1.40","275","13","Low","Moderate","0","0.00","1","220","0","20","","","","0.00","last report for this season",
"2012-04-07 12:15:00","Glencoe","PM","255508","900","35","32","Meall a Bhuiridh","3.20","280.00","7.00","100","0 - None","0","50","0.00","","0","2.00","265","11","Low","Low","0","0.00","1","220","0","20","","","","0.00","nil",
"2012-04-06 12:50:00","Glencoe","PM","258504","900","100","30","Meall a Bhuiridh","2.90","250.00","8.00","100","","0","50","10.00","","1","2.60","268","12","Low","Moderate","0","0.00","1","220","2","20","","","","0.00","mild and damp",
"2012-04-05 12:40:00","Glencoe","PM","216543","880","50","32","Coire nan Tulaich","1.00","270.00","12.00","100","2 - Trace","0","40","3.00","","0","0.70","270","18","Low","Low","0","0.00","3","220","2","20","","","","-2.30","",
"2012-04-04 13:30:00","Glencoe","AP","199579","850","200","35","Sron a Choire Odhair Bhig","-0.70","5.00","15.00","50","0 - None","0","50","20.00","","0","-5.50","15","0","Moderate","Moderate","0","0.00","1","218","0","20","0","1","","-2.40","Fine settled and sunny day.",
"2012-04-03 15:21:00","Glencoe","AP","241566","800","220","30","Beinn a Chrulaiste","-2.40","80.00","30.00","20","8 - Snow","1","30","20.00","","0","-6.50","110","40","Moderate","Moderate","0","0.00","1","218","8","20","0","1","","-2.90","Winter returns.",
"2012-04-02 12:12:00","Glencoe","","189742","1125","","","Aonach Mor, Met station.","","","","","","0","","","","0","-4.00","270","30","","","","","","210","0","20","0","","","","Stable snowpack. Met observations only. Wind speed and direction are estimates AWS not working.",
"2012-04-01 12:00:00","Glencoe","","189742","1125","","","Aonach Mor, Met station","","","","","","0","","","","0","1.30","330","35","","","","","","210","0","20","0","","","","Stable snowpack. Met observations only. Wind speed and direction are estimates as AWS not working",
"2012-03-31 12:00:00","Glencoe","","189742","1125","","","Aonach Mor, Met Station","","","","","","0","","","","0","-0.50","360","15","","","","","","210","0","12","0","","","","Stable snowpack met observations only. Wind speed and direction are estimates as AWS not working",
"2012-03-30 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","10.70","210","27","","","","","","210","0","12","0","","","","Stable snowpack. Met observations only only.",
"2012-03-29 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","4.80","286","34","","","","","","210","0","12","0","","","","Stable snowpack. Met data only.",
"2012-03-28 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","9.30","210","20","","","","","","210","0","12","0","","","","Stable snowpack. Met observations only",
"2012-03-27 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","11.10","213","16","","","","","","210","0","12","0","","","","Stable snowpack. Met observations only",
"2012-03-26 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","11.80","213","22","","","","","","210","0","12","0","","","","Stable snowpack. Met observations only",
"2012-03-25 12:00:00","Glencoe","","189742","1125","","","Aonach Mor. Met Station","","","","","","0","","","","0","10.70","210","27","","","","","","210","0","12","0","","","","Stable snowpack. Met observations only.",
"2012-03-24 13:10:00","Glencoe","KM","151537","885","30","35","Coire Gabhail: below Bealach Dearg","4.90","190.00","5.00","50","","0","251","4.00","","0","8.50","181","20","Low","Low","0","0.00","1","210","0","12","0","2","","0.00","Nil.",
"2012-03-23 11:30:00","Glencoe","BF","255510","820","38","20","Meall a Bhuiridh","3.70","100.00","5.00","100","0 - None","0","65","1.00","","0","4.80","181","20","Low","Low","0","0.00","1","210","0","12","0","2","","0.00","Stable spring snowpack",
"2012-03-22 12:05:00","Glencoe","KM","215541","880","30","45","Buachaille Etive Mor: Coire na Tulaich","3.10","","0.00","0","0 - None","0","92","0.00","","0","6.50","197","16","Low","Low","0","0.00","1","210","0","12","0","1","","0.00","Nil.",
"2012-03-21 12:00:00","Glencoe","PM","","1130","","","A/Mor summit station","2.30","210.00","23.00","100","0 - None","0","","","","1","2.30","225","36","Low","Low","0","","","210","0","12","","","","","Weather obs only, report tomorrow",
"2012-03-20 12:00:00","Glencoe","PM","","1130","","","A/Mor summit station","3.00","220.00","39.00","100","0 - None","0","","","","1","3.00","236","43","","","","","","210","0","13","","","","","Report/forecast suspended, weather observations only",
