Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2011-04-09 12:30:00","Glencoe","PM","258507","850","20","34","Meall a Bhuiridh","9.80","180.00","3.00","20","0 - None","0","80","20.00","","0","12.70","180","16","Low","Low","0","0.00","1","244","0","20","","","","0.00","nil",
"2011-04-08 13:00:00","Glencoe","PM","225542","950","80","36","Buachaille Etive Mor","6.90","310.00","3.00","10","0 - None","0","50","10.00","","0","6.10","320","8","Low","Low","0","0.00","1","244","0","20","","","","0.00","",
"2011-04-07 11:45:00","Glencoe","PM/TR","256512","750","10","22","Meall a Bhuiridh","0.00","220.00","2.00","90","0 - None","0","80","10.00","","0","-0.10","220","36","Low","Low","0","0.00","3","244","","20","","","","0.00","",
"2011-04-06 12:20:00","Glencoe","PM","216543","850","30","30","Coire na Tulaich","8.30","210.00","25.00","100","0 - None","0","30","20.00","","1","7.60","210","49","Low","Low","0","0.00","1","244","0","20","","10","","0.00","Mild,heavy rain",
"2011-04-05 12:40:00","Glencoe","PM","213544","880","40","30","Coire na Tulaich","3.40","210.00","7.00","100","0 - None","0","50","15.00","","1","2.80","210","28","Low","Low","0","","1","244","0","20","","","","0.00","",
"2011-04-04 12:00:00","Glencoe","PM","215543","890","30","33","Coire na Tulaich","-0.60","210.00","20.00","100","4 - Light Showers","1","40","5.00","","0","-0.80","190","46","Moderate","Moderate","0","0.00","3","244","4","20","","","","0.00","",
"2011-04-03 12:50:00","Glencoe","PM","252504","1030","20","30","Meall a Bhuiridh","-1.00","200.00","14.00","100","2 - Trace","0","70","2.00","0","0","-2.20","200","31","Low","Low","0","0.00","3","236","2","20","","","","0.00","nil",
"2011-04-02 12:12:00","Glencoe","PM","252504","1030","20","30","Meall a Bhuiridh","1.70","190.00","12.00","100","2 - Trace","0","70","2.00","0","1","-0.40","190","23","Low","Moderate","0","0.00","3","234","6","20","","","","0.00","nil",
"2011-04-01 14:40:00","Glencoe","PM","039558","890","350","3","Sgorr Dhonuill","7.50","190.00","25.00","100","0 - None","0","50","20.00","","1","7.20","200","54","Low","Low","0","0.00","1","234","","20","","","","0.00","",
"2011-03-31 12:40:00","Glencoe","PM","149542","900","70","30","Coire Gabhail","3.20","200.00","20.00","100","0 - None","0","70","20.00","","1","3.60","195","43","Low","Low","0","0.00","1","234","0","12","","","","0.00","rain soaked snowpack",
"2011-03-30 12:10:00","Glencoe","PM/AD","249503","1080","310","28","Meall a bhuiridh","1.60","80.00","15.00","100","0 - None","0","100","15.00","3","1","1.30","180","21","Low","Low","0","0.00","2","234","0","12","","","","0.00","",
"2011-03-29 11:50:00","Glencoe","BF","249503","1070","320","30","Meall a Bhuiridh","0.80","210.00","2.00","100","0 - None","0","87","1.00","","0","-0.80","234","8","Low","Moderate","0","0.00","3","234","0","12","0","1","","0.00","Snow firmed up overnight, slowly softening during day.",
"2011-03-28 15:38:00","Glencoe","AP","257505","1000","80","35","Meall a Bhuiridh","4.00","270.00","5.00","100","2 - Trace","0","100","15.00","5","0","","","","Low","Considerable +","0","0.00","3","234","2","12","","2","","0.00","Full depth glide cracks opening on steep NE aspects.",
"2011-03-27 13:00:00","Glencoe","AP","198555","850","340","30","Buachaille Etive Beag","3.10","270.00","5.00","50","0 - None","0","50","10.00","","0","","","","Low","Moderate","0","0.00","2","232","0","12","","2","","0.00","Nice settled day",
