Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2014-04-12 12:15:00","Southern Cairngorms","PN","162770","1050","335","35","Corrie Fionn","2.50","225.00","13.00","85","0 - None","0","200","2.00","","0","","","","Low","Moderate","0","0.00","2","346","","20","0","","","0.00","",
"2014-04-11 14:27:00","Southern Cairngorms","PN","120770","900","90","40","Carn nan Sac","3.70","70.00","6.00","70","0 - None","0","110","4.00","","0","3.20","280","20","Low","Low","0","0.00","1","346","0","20","0","1","","0.00","",
"2014-04-10 15:11:00","Southern Cairngorms","PN","169770","1000","60","35","Glas Maol Burn line","2.50","280.00","8.00","90","0 - None","0","150","4.00","","1","4.70","257","26","Low","Low","0","0.00","3","346","0","20","0","1","","0.00","",
"2014-04-09 10:45:00","Southern Cairngorms","PN","155772","900","45","40","Corrie Fionn","4.10","280.00","16.00","100","0 - None","0","180","3.00","","1","4.10","265","28","Low","Low","0","0.00","2","346","0","20","0","1","","0.00","",
"2014-04-08 11:55:00","Southern Cairngorms","PN","182790","1000","275","30","Garbh Choire, Cairn of Claise","2.00","292.00","18.00","100","2 - Trace","0","150","3.00","","0","2.80","292","18","Low","Low","0","0.00","2","346","2","20","0","1","","0.00","Some new snow. Nothing significant",
"2014-04-07 11:10:00","Southern Cairngorms","PN","241865","1000","20","40","Hidden Corrie, Lochnagar","2.10","150.00","8.00","100","0 - None","0","85","1.00","","0","1.00","220","32","Low","Low","0","0.00","2","344","0","20","0","0","","0.00","colder overnight, -0.6 on Cairnwell.",
"2014-04-06 14:54:00","Southern Cairngorms","PN","155773","900","45","40","Corrie Fionn","7.10","110.00","18.00","100","0 - None","0","150","3.00","","1","6.80","188","27","Low","Low","0","0.00","3","344","0","20","0","2","","0.00","A wet and very windy day. Top gust I recorded-53mph",
"2014-04-05 12:30:00","Southern Cairngorms","PN","244872","960","60","30","Above Hidden Corrie,Lochnagar","4.90","210.00","8.00","100","0 - None","0","100","6.00","","0","3.00","210","8","Low","Low","0","0.00","2","344","0","20","0","1","","0.00","",
"2014-04-04 12:30:00","Southern Cairngorms","PN/AH","170765","1010","80","35","Glas Maol E Face","1.20","110.00","11.00","100","0 - None","0","100","5.00","","1","2.30","155","14","Low","Low","0","0.00","2","344","0","20","0","2","","0.00","Light rain all day.",
"2014-04-03 10:10:00","Southern Cairngorms","PN/AH","247964","900","350","35","Hidden Corrie, Lochnagar","0.80","100.00","6.00","100","0 - None","0","100","6.00","","0","1.20","150","12","Low","Low","0","0.00","2","344","0","20","0","1","","0.00","Very cloudy.",
"2014-04-02 11:40:00","Southern Cairngorms","PN/AH","195795","950","30","35","Cairn of Claise, burnline","2.50","140.00","5.00","100","0 - None","0","150","9.00","","0","3.70","84","10","Low","Low","0","0.00","2","344","0","20","0","1","","0.00","Poor visibility",
"2014-04-01 12:15:00","Southern Cairngorms","PN/AH","935838","980","10","30","An Sgarsoch, N slopes","0.00","90.00","5.00","100","2 - Trace","0","100","7.00","","1","2.00","105","17","Low","Low","0","0.00","2","344","2","20","0","1","","0.00","Snow from 950 metres.",
"2014-03-31 12:10:00","Southern Cairngorms","PN","163767","1050","280","35","W side Glas Maol","3.10","100.00","11.00","20","0 - None","0","180","3.00","","0","5.10","128","19","Low","Moderate","0","0.00","2","342","0","12","0","1","","0.00","A bright but hazy day. Snow thawing at all levels.",
"2014-03-30 10:20:00","Southern Cairngorms","PN/AH","258837","850","40","40","Creag a' Ghlas-uillt","5.50","140.00","11.00","100","0 - None","0","190","5.00","","0","","128","19","Moderate","Moderate","0","0.00","3","342","0","12","0","1","","0.00","A very cloudy morning, snow thawing at all levels.",
"2014-03-29 11:50:00","Southern Cairngorms","PN/AH","248964","890","60","35","West Ridge, Lochnagar","1.80","160.00","9.00","100","0 - None","0","100","5.00","","0","2.50","83","23","Moderate","Moderate","0","0.00","4","342","0","12","0","1","","-0.10","",
"2014-03-28 11:45:00","Southern Cairngorms","PN/AH","182787","1000","310","30","Garbh Choire, Cairn of Claise","-0.50","110.00","10.00","90","2 - Trace","1","80","10.00","","0","-0.40","88","24","Moderate","Moderate","0","0.00","4","342","2","12","0","1","","-0.70","Pockets of new soft snow, consolidating well.",
"2014-03-27 12:35:00","Southern Cairngorms","PN","13774","910","310","40","The Cairnwell,NW slope","0.00","40.00","14.00","100","4 - Light Showers","1","130","3.00","","0","0.20","83","30","Moderate","Moderate","4400","0.00","4","340","4","12","0","1","","-0.20","Heavier snowfall on return to car park.",
"2014-03-26 12:50:00","Southern Cairngorms","PN","170770","1000","30","35","Glas Maol,NE Face","-0.70","70.00","9.00","15","0 - None","0","180","9.00","2","0","-0.20","273","20","Moderate","Considerable -","0","0.00","3","336","0","12","0","1","","-0.20","",
"2014-03-25 14:21:00","Southern Cairngorms","PN","245865","880","350","35","Hidden Corrie, Lochnagar","0.00","210.00","9.00","100","0 - None","0","120","5.00","","0","0.10","146","40","Considerable -","Moderate","4400","0.00","5","336","0","12","0","1","","-0.20","Very poor visability",
"2014-03-24 13:00:00","Southern Cairngorms","PN","155773","890","45","30","Corrie Fionn","-1.40","160.00","14.00","10","0 - None","1","300","19.00","3","0","-1.10","160","260","Moderate","Considerable -","4400","0.00","5","336","0","12","0","1","","-1.40","",
"2014-03-23 12:15:00","Southern Cairngorms","PN","258836","910","50","34","Creag a' Ghlas-uillt","-3.90","300.00","11.00","85","4 - Light Showers","1","180","36.00","","0","-3.80","311","39","Considerable -","Considerable -","0","0.00","3","336","4","12","0","1","","-3.70","",
"2014-03-22 14:26:00","Southern Cairngorms","PN","245860","1100","30","","West Ridge, Lochnagar","-4.00","220.00","14.00","100","0 - None","1","200","30.00","","0","-3.30","","","Moderate","Considerable -","0","0.00","3","332","0","12","0","1","","-3.80","Pretty wild at the top, cloud free up to 1000m. Windslab in places, varied in depth, mostly avoidable.",
"2014-03-21 12:00:00","Southern Cairngorms","PN","158773","900","90","38","Corrie Fionn","-1.20","140.00","9.00","100","6 - Snow Showers","1","300","22.00","","0","-2.30","230","33","Moderate","Moderate","0","0.00","3","332","6","12","0","1","","-0.40","Summit info from station likely to be wrong.",
"2014-03-20 12:10:00","Southern Cairngorms","PN","159770","940","45","45","Corrie Fionn","0.00","235.00","18.00","100","6 - Snow Showers","0","280","11.00","","0","0.70","235","53","Low","Considerable -","0","0.00","3","332","4","12","0","1","","0.00","Snow falling above 900 metres. Went to GM plateau but melting out at this level.",
"2014-03-19 13:30:00","Southern Cairngorms","CB","155772","900","190","35","Meall Odhar","3.00","270.00","50.00","80","0 - None","1","55","8.00","","0","3.50","270","70","Low","Moderate","0","0.00","2","328","","","","1","","0.00","Summit gusts in excess of 100mph sometimes drifting the old transformed, but not frozen snow surface.",
