Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2017-04-02 12:10:00","Southern Cairngorms","PN","226851","1080","340","34","Gully, The Stuic","4.00","200.00","9.00","70","0 - None","0","45","1.00","0","0","2.90","308","19","Low","Low","0","0.00","3","146","0","20","0","1","0","0.00","",
"2017-04-01 12:05:00","Southern Cairngorms","PN","257854","1040","30","28","The Ladders, Lochnagar","4.00","280.00","8.00","60","0 - None","0","40","2.00","0","0","5.50","230","23","Low","Low","0","0.00","3","146","0","20","0","2","0","0.00","",
"2017-03-31 11:58:00","Southern Cairngorms","PN","157773","900","40","25","Corrie Fionn","6.00","40.00","14.00","100","0 - None","0","50","2.00","0","1","5.50","185","26","Low","Low","0","0.00","3","146","0","12","0","2","0","0.00","",
"2017-03-30 11:15:00","Southern Cairngorms","PN","245878","820","40","30","Top of Allt a Ghlas Chorie","5.50","240.00","12.00","100","0 - None","0","45","2.00","0","1","5.20","240","20","Low","Low","0","0.00","3","146","0","12","0","2","0","0.00","Cleared up late morning on Lochnagar.",
"2017-03-29 11:10:00","Southern Cairngorms","PN","157773","900","40","25","Corrie Fionn","2.60","170.00","8.00","100","0 - None","0","55","2.00","0","1","2.70","219","12","Low","Low","0","0.00","3","146","0","12","0","1","0","0.00","Very light rain from mid-morning.",
"2017-03-28 11:45:00","Southern Cairngorms","PN","160771","900","50","32","Corrie Fionn","0.20","180.00","8.00","80","0 - None","0","50","1.00","0","0","0.00","162","10","Low","Low","0","0.10","3","146","0","12","0","1","0","0.00","",
"2017-03-27 12:00:00","Southern Cairngorms","PN/SN","132010","1100","90","22","Beinn Avon plateau ","8.70","200.00","5.00","10","0 - None","0","50","6.00","0","0","9.20","191","9","Low","Low","0","0.10","3","146","0","12","0","1","0","-0.10","",
"2017-03-26 11:30:00","Southern Cairngorms","PN/SN","995951","1025","140","20","Carn a'Mhaim","9.70","270.00","2.00","20","0 - None","0","43","5.00","0","0","9.60","204","9","Low","Low","0","0.10","3","146","0","12","0","1","0","-0.20","",
"2017-03-25 10:45:00","Southern Cairngorms","SN","169783","900","60","20","Garbh Corrie, Cairn of Claise.","8.00","320.00","12.00","10","0 - None","0","45","2.00","0","0","8.90","303","17","Low","Low","0","0.10","2","146","0","12","0","1","0","0.00","Firmer in shady areas, softening rapidly in direct sun",
"2017-03-24 11:30:00","Southern Cairngorms","PN/SN","244859","1130","90","36","The Black Spout, RH.","-0.40","230.00","10.00","90","0 - None","0","110","10.00","0","0","2.20","210","14","Low","Low","0","0.40","2","146","0","12","0","1","0","-0.40","High cloud cover.",
"2017-03-23 13:39:00","Southern Cairngorms","PN","184788","1035","240","24","Garbh Corrie, Cairn of Claise.","-0.80","110.00","9.00","70","0 - None","0","50","7.00","0","0","-1.30","54","27","Low","Low","0","1.70","4","146","0","12","0","1","0","-2.70","",
