Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2013-05-05 14:18:00","Southern Cairngorms","KG","259857","950","300","35","Lochnagar","5.30","210.00","25.00","10","0 - None","0","175","5.00","","0","8.00","235","31","Moderate","Moderate","0","0.00","3","344","0","20","0","2","","0.00","nil",
"2013-05-04 11:45:00","Southern Cairngorms","KG","161771","920","10","38","Coire Fionn","1.80","200.00","15.00","100","4 - Light Showers","0","260","15.00","","0","0.50","234","25","Considerable -","Moderate","0","0.00","2","344","6","20","0","1","","0.00","nil",
"2013-05-03 12:30:00","Southern Cairngorms","CB","162771","960","30","38","Glas Maol","1.30","60.00","3.00","100","4 - Light Showers","0","300","14.00","","1","0.90","221","30","Moderate","Considerable +","0","0.00","2","338","","20","0","2","","0.00","Shear on melt freeze crust at 18cms.",
"2013-04-27 11:00:00","Southern Cairngorms","SN","260860","970","190","20","Meikle Pap","-1.90","300.00","20.00","100","0 - None","1","60","20.00","","0","-1.80","","32","Moderate","Considerable +","0","0.00","1","338","0","20","0","1","","-2.30","Strong overnight winds. Localised deeper drifts.",
"2013-04-26 11:30:00","Southern Cairngorms","SN","171767","1000","60","25","Glas Maol","-0.70","290.00","20.00","100","4 - Light Showers","0","50","8.00","","0","-1.20","280","24","Low","Moderate","0","0.00","2","338","6","20","0","1","","0.00","",
"2013-04-20 10:30:00","Southern Cairngorms","SN","262849","1050","115","25","Cuidhe Crom, Lochnagar","0.10","240.00","35.00","100","0 - None","0","60","5.00","","0","3.20","243","25","Low","Considerable -","0","0.00","1","332","0","20","0","1","","0.00","nil",
"2013-04-19 10:45:00","Southern Cairngorms","SN","160768","980","290","25","Glas Maol","0.30","300.00","8.00","50","0 - None","0","77","5.00","","0","2.30","310","31","Moderate","Moderate","0","0.00","4","332","0","20","0","1","","-0.10","",
"2013-04-13 10:00:00","Southern Cairngorms","SN","257856","1000","280","25","Lochnagar, Sth Sector","-1.30","170.00","15.00","70","0 - None","0","240","22.00","","0","-0.10","144","8","Considerable -","High","0","0.00","2","332","0","20","0","1","","-2.70","Winds increased in the afternoon.",
"2013-04-12 11:15:00","Southern Cairngorms","SN","134792","915","320","20","Carn Aosda","0.20","115.00","2.00","50","2 - Trace","0","73","25.00","","0","-0.60","142","14","Considerable -","Considerable -","0","0.00","2","332","2","20","0","1","","-2.00","",
"2013-04-11 10:00:00","Southern Cairngorms","SN","257856","970","350","20","Lochnagar, Sth Sector","-2.70","130.00","20.00","100","4 - Light Showers","1","120","30.00","","0","-2.20","126","21","Considerable -","Considerable -","4400","0.00","1","330","4","20","0","1","","-2.20","Difficult crystal observation conditions due to drifting deposits.",
"2013-04-10 10:30:00","Southern Cairngorms","SN","160769","950","300","20","Glas Maol","-2.90","110.00","18.00","100","4 - Light Showers","1","190","13.00","","0","-2.00","112","18","Considerable -","Considerable -","0","0.00","1","324","4","20","0","1","","-2.80","Greater depth of fresh windslab available than at pit site.",
